"","T","TF","MeanDecreaseAccuracy","MeanDecreaseGini","features"
"1",0.0296203796203796,0.0106046911241716,0.0149825366109082,0.590885038944479,"OTU_70"
"2",0.0253080253080253,0.00665638889914614,0.0107764183313634,0.407622639447518,"OTU_165"
"3",0.0243589743589744,0.0076685441320806,0.0115350073392031,0.495429513598844,"OTU_54"
"4",0.0221730650302079,0.00890512806097222,0.011316006670652,0.45575951340195,"OTU_112"
"5",0.018997668997669,0.00784298673909063,0.0104728050282496,0.427303245514777,"OTU_2"
"6",0.0166167166167166,0.00809625079105599,0.00983278097781242,0.438335601105649,"OTU_100"
"7",0.0135031635031635,0.00328052178701529,0.00511162441731872,0.290260002482499,"OTU_191"
"8",0.0134032634032634,0.00193702401494609,0.00423760388795354,0.287563108564888,"OTU_62"
"9",0.0115551115551116,0.00464665204924945,0.00616977095498574,0.243761724958246,"OTU_282"
"10",0.00934065934065934,0.00474734500708527,0.00581775312045042,0.323449522434241,"OTU_134"
"11",0.00917415917415917,0.00115213069758524,0.00300329596033892,0.20672842639463,"OTU_200"
"12",0.00905760905760906,0.00586725684128282,0.00631028423236215,0.291613840124258,"OTU_109"
"13",0.00805860805860806,0.00274491021244268,0.00374544979939585,0.223398319280733,"OTU_75"
"14",0.00729270729270729,0.00192783407069121,0.00315510330495346,0.144554156854357,"OTU_91"
"15",0.00636030636030636,0.00442818364896287,0.00482726286922091,0.216034914729496,"OTU_124"
"16",0.00569430569430569,0.0019715133351497,0.00269281722828176,0.155602708424886,"OTU_69"
"17",0.00562770562770563,-0.000176746330592484,0.00125514539850204,0.0484965795860783,"OTU_15"
"18",0.00547071975643404,0.00135113803944973,0.00209308396121583,0.112455949666457,"OTU_464"
"19",0.00517815517815518,0.00194134869459545,0.00255627378504501,0.215975758932979,"OTU_11"
"20",0.00516150516150516,0.00305376441740078,0.00355373342386329,0.0914909798284183,"OTU_85"
"21",0.0047952047952048,0.00249288950587652,0.00282744506021229,0.1905468498798,"OTU_347"
"22",0.0046953046953047,0.00215304176343137,0.00254280074459895,0.130457311854524,"OTU_113"
"23",0.00457875457875458,0.00118928690357262,0.0022705649329026,0.0672586781773648,"OTU_122"
"24",0.00407925407925408,0.00113811152772192,0.00185925185925186,0.114423860339122,"OTU_470"
"25",0.00402930402930403,0.00206380920666635,0.00232871246857261,0.0928245410664229,"OTU_29"
