"","T","TF","MeanDecreaseAccuracy","MeanDecreaseGini","features"
"1",0.0176111111111111,0.0145555555555556,0.014962962962963,0.29756357694593,"OTU_112"
"2",0.0191666666666667,0.0118888888888889,0.0134126984126984,0.267119673354967,"OTU_208"
"3",0.00972222222222222,0.0156111111111111,0.0115343915343915,0.207777144424203,"OTU_53"
"4",0.0111111111111111,0.0113333333333333,0.0107857142857143,0.203959367429956,"OTU_58"
"5",0.0110555555555556,0.00761111111111111,0.00909259259259259,0.186231898820134,"OTU_100"
"6",0.0122222222222222,0.00533333333333333,0.00737037037037037,0.144190645955352,"OTU_11"
"7",0.00722222222222222,0.00761111111111111,0.00721428571428571,0.172412358882947,"OTU_24"
"8",0.00722222222222222,0.00722222222222222,0.00676190476190476,0.121734958940841,"OTU_193"
"9",0.0127777777777778,0.0045,0.0067473544973545,0.23448971507795,"OTU_70"
"10",0.00805555555555556,0.00722222222222222,0.00662830687830688,0.159641145347028,"OTU_77"
"11",0.00844444444444444,0.00566666666666667,0.00559523809523809,0.20125493025493,"OTU_159"
"12",0.00522222222222222,0.00638888888888889,0.00547883597883598,0.182276388099918,"OTU_38"
"13",0.00694444444444444,0.00344444444444444,0.00537698412698413,0.140651697975227,"OTU_66"
"14",0.00305555555555555,0.00638888888888889,0.00476190476190476,0.164025832555244,"OTU_207"
"15",0.00416666666666667,0.00361111111111111,0.00383333333333333,0.0221732026143791,"OTU_62"
"16",0.00444444444444444,0.00466666666666667,0.00380952380952381,0.125598023980377,"OTU_187"
"17",0.00277777777777778,0.00444444444444444,0.00365079365079365,0.0661111959935489,"OTU_167"
"18",0.00266666666666667,0.00472222222222222,0.00357142857142857,0.13630198341963,"OTU_30"
"19",0.005,0.00305555555555556,0.00347619047619048,0.0324444444444444,"OTU_65"
"20",0.00361111111111111,0.00305555555555555,0.00323809523809524,0.130599538805421,"OTU_115"
"21",0.00416666666666667,0.00177777777777778,0.00293650793650794,0.13505001316766,"OTU_18"
"22",0.00416666666666667,0.00194444444444444,0.00292063492063492,0.0367635327635328,"OTU_55"
"23",0.00511111111111111,0.0025,0.0028968253968254,0.0577186571598336,"OTU_572"
"24",0.00333333333333333,0.00222222222222222,0.00266666666666667,0.0584878193701723,"OTU_120"
"25",0.00277777777777778,0.00233333333333333,0.00238095238095238,0.0307016806722689,"OTU_149"
"26",0.00166666666666667,0.00277777777777778,0.00236507936507936,0.0507300738477209,"OTU_1059"
"27",0.00222222222222222,0.0025,0.00228571428571429,0.0300703109526639,"OTU_155"
"28",0.00444444444444444,0.0015,0.00206349206349206,0.0269047619047619,"OTU_233"
"29",0.000555555555555555,0.00333333333333333,0.002,0.0438835021187962,"OTU_12"
"30",0.00166666666666667,0.00222222222222222,0.002,0.0387228544875604,"OTU_67"
"31",0.0015,0.00333333333333333,0.00194444444444444,0.0514491978609626,"OTU_361"
"32",0.00222222222222222,0.00166666666666667,0.00194444444444444,0.030369532428356,"OTU_25"
"33",0.0025,0.00111111111111111,0.00188888888888889,0.0249090909090909,"OTU_148"
"34",0.00111111111111111,0.00233333333333333,0.00187830687830688,0.0559640522875817,"OTU_153"
"35",0.00194444444444444,0.000833333333333333,0.00178571428571429,0.0577433155080214,"OTU_119"
"36",0.00166666666666667,0.00166666666666667,0.00177777777777778,0.0165656565656566,"OTU_71"
"37",0,0.00333333333333333,0.00166666666666667,0.0290572390572391,"OTU_515"
"38",0.00166666666666667,0.00166666666666667,0.00166666666666667,0.0356157654981184,"OTU_87"
"39",0.00166666666666667,0.00166666666666667,0.00166666666666667,0.0504274113685878,"OTU_85"
"40",0.00222222222222222,0.00133333333333333,0.00166666666666667,0.0230404889228419,"OTU_237"
"41",0.000833333333333333,0.00233333333333333,0.00166666666666667,0.0187028657616893,"OTU_96"
"42",0.00111111111111111,0.00111111111111111,0.0015,0.0236056644880174,"OTU_150"
"43",0.00166666666666667,0.00111111111111111,0.00142857142857143,0.0724621848739496,"OTU_134"
"44",0.00111111111111111,0.00111111111111111,0.00140873015873016,0.102267195767196,"OTU_42"
"45",0.00111111111111111,0.00111111111111111,0.00140740740740741,0.0195555555555556,"OTU_367"
"46",0.00166666666666667,0.000833333333333333,0.00138888888888889,0.0216666666666667,"OTU_7"
"47",0.00166666666666667,0.00166666666666667,0.00138888888888889,0.0262254901960784,"OTU_114"
"48",0.000833333333333333,0.00166666666666667,0.00138888888888889,0.0568366470131176,"OTU_158"
"49",0.00111111111111111,0.00166666666666667,0.00133333333333333,0.0121111111111111,"OTU_101"
"50",0.00166666666666667,0.00111111111111111,0.00133333333333333,0.0385751633986928,"OTU_124"
"51",0.00111111111111111,0.00166666666666667,0.00133333333333333,0.0206565656565657,"OTU_126"
"52",0.00166666666666667,0.00111111111111111,0.00133333333333333,0.0513515406162465,"OTU_932"
"53",0.00111111111111111,0.00166666666666667,0.00133333333333333,0.0234920634920635,"OTU_154"
"54",0.00333333333333333,0.000833333333333333,0.00133333333333333,0.0393464052287582,"OTU_129"
"55",0.000555555555555556,0.00111111111111111,0.00119047619047619,0.069349376114082,"OTU_127"
"56",0.00111111111111111,0.00111111111111111,0.00111111111111111,0.0401485442661913,"OTU_103"
"57",0.00111111111111111,0.00111111111111111,0.00111111111111111,0.0165925925925926,"OTU_8"
"58",0.00222222222222222,0.00177777777777778,0.00111111111111111,0.0921091457562046,"OTU_69"
"59",0.00222222222222222,0,0.00111111111111111,0.0206993006993007,"OTU_20"
"60",0.000833333333333333,0.00166666666666667,0.00111111111111111,0.0105982905982906,"OTU_61"
"61",0.00166666666666667,0,0.00111111111111111,0.005,"OTU_298"
"62",0.000833333333333333,0.000833333333333333,0.00109126984126984,0.038655026890321,"OTU_168"
"63",0,0.00122222222222222,0.00103174603174603,0.0394656084656085,"OTU_41"
"64",0.00111111111111111,0.000833333333333333,0.000952380952380952,0.043187675070028,"OTU_22"
"65",0,0.00166666666666667,0.000952380952380952,0.0174509803921569,"OTU_514"
"66",0.00333333333333333,0.000555555555555556,0.000952380952380952,0.0180267662620604,"OTU_33"
"67",0.00111111111111111,0.000833333333333333,0.000952380952380952,0.006,"OTU_107"
"68",0.00111111111111111,0.000833333333333333,0.000952380952380952,0.005,"OTU_182"
"69",0,0.00166666666666667,0.000952380952380952,0.0170806100217865,"OTU_123"
"70",0.00166666666666667,0.000666666666666667,0.000952380952380952,0.0128571428571429,"OTU_428"
"71",0.00111111111111111,0.000833333333333333,0.000892857142857143,0.0194076587900117,"OTU_26"
"72",0,0.00166666666666667,0.000833333333333333,0.008,"OTU_64"
"73",0,0.00166666666666667,0.000833333333333333,0.00933333333333334,"OTU_34"
"74",0.00166666666666667,0,0.000833333333333333,0.009,"OTU_108"
"75",0,0.00166666666666667,0.000833333333333333,0.00444444444444444,"OTU_17"
"76",0.00111111111111111,0.000666666666666667,0.000833333333333333,0.0321917211328976,"OTU_337"
"77",0.00111111111111111,0,0.000833333333333333,0.00583333333333333,"OTU_122"
"78",0.00166666666666667,0,0.000833333333333333,0.00583333333333333,"OTU_106"
"79",0.00222222222222222,0,0.000833333333333333,0.0122649572649573,"OTU_161"
"80",0.00444444444444444,-0.00111111111111111,0.000785714285714286,0.0421990210225504,"OTU_104"
"81",0.000833333333333333,0.000666666666666667,0.000740740740740741,0.00583333333333333,"OTU_143"
"82",0,0.00111111111111111,0.000666666666666667,0.0106060606060606,"OTU_52"
"83",0.00111111111111111,0,0.000666666666666667,0.0990793226381462,"OTU_220"
"84",0.00111111111111111,0,0.000666666666666667,0.0103703703703704,"OTU_230"
"85",0,0.00111111111111111,0.000666666666666667,0.004,"OTU_306"
"86",0,0.00111111111111111,0.000666666666666667,0.00666666666666667,"OTU_138"
"87",0.00166666666666667,0,0.000666666666666667,0.00583333333333333,"OTU_464"
"88",0,0.000833333333333333,0.000666666666666667,0.0111111111111111,"OTU_240"
"89",0.000833333333333333,0,0.000555555555555556,0.02886649298414,"OTU_27"
"90",0,0.000833333333333333,0.000555555555555556,0.0208518518518519,"OTU_40"
"91",0.00111111111111111,0,0.000555555555555556,0.0103703703703704,"OTU_201"
"92",0,0.000833333333333333,0.000555555555555556,0.0111111111111111,"OTU_16"
"93",0.000833333333333333,0,0.000555555555555556,0.00583333333333333,"OTU_105"
"94",0,0.000666666666666667,0.000555555555555556,0.0235294117647059,"OTU_90"
"95",0,0.00166666666666667,0.000555555555555556,0.00555555555555556,"OTU_83"
"96",0,0.00111111111111111,0.000555555555555556,0.005,"OTU_178"
"97",0.00111111111111111,0,0.000555555555555556,0.0153426573426573,"OTU_266"
"98",0,0.000833333333333333,0.000476190476190476,0.00606060606060606,"OTU_210"
"99",0,0.00166666666666667,0.000476190476190476,0.0753234456175633,"OTU_19"
"100",0,0.000833333333333333,0.000476190476190476,0.0277472766884532,"OTU_9"
"101",0.000833333333333333,0,0.000476190476190476,0.00166666666666667,"OTU_146"
"102",0.00166666666666667,0,0.000476190476190476,0.0213903743315508,"OTU_166"
"103",0,0.000833333333333333,0.000476190476190476,0.0222352941176471,"OTU_163"
"104",0.000833333333333333,0,0.000476190476190476,0.011547619047619,"OTU_249"
"105",0,0.000833333333333333,0.000476190476190476,0.00606060606060606,"OTU_227"
"106",0.000833333333333333,0,0.000476190476190476,0.014,"OTU_238"
"107",0,0.000833333333333333,0.000416666666666667,0.0507534165181224,"OTU_102"
"108",0,0.000666666666666667,0.000416666666666667,0.0109090909090909,"OTU_181"
"109",0,0.000666666666666667,0.000416666666666667,0.0105982905982906,"OTU_265"
"110",0.000833333333333333,0,0.000416666666666667,0.0201538461538462,"OTU_219"
"111",0.000277777777777778,0.000833333333333333,0.000396825396825397,0.0510940530058177,"OTU_23"
"112",0.000833333333333333,0,0.00037037037037037,0.006,"OTU_1212"
"113",0,0.000833333333333333,0.000285714285714286,0.0284373143196673,"OTU_1130"
"114",-0.000833333333333333,0.000555555555555555,0.000277777777777778,0.073356110120816,"OTU_327"
